,duration,protocol_type,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,ls_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
3348,0.00024700000000000004,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0.16129000000000002,0.0,0.612903,0,0.0,1.0,0.0,31,0,0.0,1.0,0.0,0.0,0.16129000000000002,0.0,0.612903,0,attack
3349,0.000236,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.15625,0.0,0.625,0,0.0,1.0,0.0,32,0,0.0,1.0,0.0,0.0,0.15625,0.0,0.625,0,attack
3350,0.000239,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0.151515,0.0,0.636364,0,0.0,1.0,0.0,33,0,0.0,1.0,0.0,0.0,0.151515,0.0,0.636364,0,attack
3351,0.00023500000000000002,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0.147059,0.0,0.647059,0,0.0,1.0,0.0,34,0,0.0,1.0,0.0,0.0,0.147059,0.0,0.647059,0,attack
3352,0.0,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0.14285699999999998,0.0,0.657143,0,0.0,1.0,0.0,35,0,0.0,1.0,0.0,0.0,0.14285699999999998,0.0,0.657143,0,attack
3353,0.000217,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.166667,0.0,0.638889,0,0.0,1.0,0.0,36,0,0.0,1.0,0.0,0.0,0.166667,0.0,0.638889,0,attack
3354,0.000229,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.162162,0.0,0.648649,0,0.0,1.0,0.0,37,0,0.0,1.0,0.0,0.0,0.162162,0.0,0.648649,0,attack
3355,0.00022200000000000003,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0.157895,0.0,0.657895,0,0.0,1.0,0.0,38,0,0.0,1.0,0.0,0.0,0.157895,0.0,0.657895,0,attack
3356,0.0,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0.153846,0.0,0.666667,0,0.0,1.0,0.0,39,0,0.0,1.0,0.0,0.0,0.153846,0.0,0.666667,0,attack
3357,2.4e-05,tcp,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,attack
3358,0.000236,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.175,0.0,0.65,0,0.0,1.0,0.0,40,0,0.0,1.0,0.0,0.0,0.175,0.0,0.65,0,attack
3359,0.00017900000000000001,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0.170732,0.0,0.658537,0,0.0,1.0,0.0,41,0,0.0,1.0,0.0,0.0,0.170732,0.0,0.658537,0,attack
3360,4.4e-05,tcp,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0.0,1.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,attack
3361,0.000275,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0.166667,0.0,0.666667,0,0.0,1.0,0.0,42,0,0.0,1.0,0.0,0.0,0.166667,0.0,0.666667,0,attack
3362,0.0,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.16279100000000002,0.0,0.674419,0,0.0,1.0,0.0,43,0,0.0,1.0,0.0,0.0,0.16279100000000002,0.0,0.674419,0,attack
3363,0.000266,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.181818,0.0,0.659091,0,0.0,1.0,0.0,44,0,0.0,1.0,0.0,0.0,0.181818,0.0,0.659091,0,attack
3364,0.000292,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.177778,0.0,0.666667,0,0.0,1.0,0.0,45,0,0.0,1.0,0.0,0.0,0.177778,0.0,0.666667,0,attack
3365,0.000261,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.173913,0.0,0.673913,0,0.0,1.0,0.0,46,0,0.0,1.0,0.0,0.0,0.173913,0.0,0.673913,0,attack
3366,4.7e-05,tcp,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0,0.0,1.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,attack
3367,0.00022,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.170213,0.0,0.680851,0,0.0,1.0,0.0,47,0,0.0,1.0,0.0,0.0,0.170213,0.0,0.680851,0,attack
3368,0.000327,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.166667,0.0,0.6875,0,0.0,1.0,0.0,48,0,0.0,1.0,0.0,0.0,0.166667,0.0,0.6875,0,attack
3369,0.000183,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.16326500000000002,0.0,0.693878,0,0.0,1.0,0.0,49,0,0.0,1.0,0.0,0.0,0.16326500000000002,0.0,0.693878,0,attack
3370,2.4e-05,tcp,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0,0.0,1.0,0.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,attack
3371,0.00022,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.16,0.0,0.7,0,0.0,1.0,0.0,50,0,0.0,1.0,0.0,0.0,0.16,0.0,0.7,0,attack
3372,0.000164,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0.156863,0.0,0.705882,0,0.0,1.0,0.0,51,0,0.0,1.0,0.0,0.0,0.156863,0.0,0.705882,0,attack
3373,0.0,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.153846,0.0,0.711538,0,0.0,1.0,0.0,52,0,0.0,1.0,0.0,0.0,0.153846,0.0,0.711538,0,attack
3374,0.00022799999999999999,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0.169811,0.0,0.698113,0,0.0,1.0,0.0,53,0,0.0,1.0,0.0,0.0,0.169811,0.0,0.698113,0,attack
3375,0.00018700000000000002,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.166667,0.0,0.703704,0,0.0,1.0,0.0,54,0,0.0,1.0,0.0,0.0,0.166667,0.0,0.703704,0,attack
3376,6.2e-05,tcp,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0,0.0,1.0,0.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,attack
3377,0.000315,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.163636,0.0,0.709091,0,0.0,1.0,0.0,55,0,0.0,1.0,0.0,0.0,0.163636,0.0,0.709091,0,attack
3378,0.000263,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.16071400000000002,0.0,0.714286,0,0.0,1.0,0.0,56,0,0.0,1.0,0.0,0.0,0.16071400000000002,0.0,0.714286,0,attack
3379,0.000218,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.157895,0.0,0.719298,0,0.0,1.0,0.0,57,0,0.0,1.0,0.0,0.0,0.157895,0.0,0.719298,0,attack
3380,0.000234,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0.155172,0.0,0.7241380000000001,0,0.0,1.0,0.0,58,0,0.0,1.0,0.0,0.0,0.155172,0.0,0.7241380000000001,0,attack
3381,0.000231,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0.152542,0.0,0.7288140000000001,0,0.0,1.0,0.0,59,0,0.0,1.0,0.0,0.0,0.152542,0.0,0.7288140000000001,0,attack
3382,0.000241,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0.15,0.0,0.733333,0,0.0,1.0,0.0,60,0,0.0,1.0,0.0,0.0,0.15,0.0,0.733333,0,attack
3383,0.000227,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0.147541,0.0,0.737705,0,0.0,1.0,0.0,61,0,0.0,1.0,0.0,0.0,0.147541,0.0,0.737705,0,attack
3384,0.000278,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.14516099999999998,0.0,0.741935,0,0.0,1.0,0.0,62,0,0.0,1.0,0.0,0.0,0.14516099999999998,0.0,0.741935,0,attack
3385,0.00023999999999999998,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0.14285699999999998,0.0,0.7460319999999999,0,0.0,1.0,0.0,63,0,0.0,1.0,0.0,0.0,0.14285699999999998,0.0,0.7460319999999999,0,attack
3386,0.000236,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.140625,0.0,0.75,0,0.0,1.0,0.0,64,0,0.0,1.0,0.0,0.0,0.140625,0.0,0.75,0,attack
3387,0.00028,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.138462,0.0,0.753846,0,0.0,1.0,0.0,65,0,0.0,1.0,0.0,0.0,0.138462,0.0,0.753846,0,attack
3388,0.000242,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.136364,0.0,0.757576,0,0.0,1.0,0.0,66,0,0.0,1.0,0.0,0.0,0.136364,0.0,0.757576,0,attack
3389,0.000241,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0.134328,0.0,0.7611939999999999,0,0.0,1.0,0.0,67,0,0.0,1.0,0.0,0.0,0.134328,0.0,0.7611939999999999,0,attack
3390,0.00023500000000000002,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0.132353,0.0,0.764706,0,0.0,1.0,0.0,68,0,0.0,1.0,0.0,0.0,0.132353,0.0,0.764706,0,attack
3391,0.000277,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0.130435,0.0,0.768116,0,0.0,1.0,0.0,69,0,0.0,1.0,0.0,0.0,0.130435,0.0,0.768116,0,attack
3392,0.000276,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0.128571,0.0,0.771429,0,0.0,1.0,0.0,70,0,0.0,1.0,0.0,0.0,0.128571,0.0,0.771429,0,attack
3393,0.00023999999999999998,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0.12676099999999998,0.0,0.774648,0,0.0,1.0,0.0,71,0,0.0,1.0,0.0,0.0,0.12676099999999998,0.0,0.774648,0,attack
3394,0.00025499999999999996,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0.125,0.0,0.777778,0,0.0,1.0,0.0,72,0,0.0,1.0,0.0,0.0,0.125,0.0,0.777778,0,attack
3395,0.000298,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0.12328800000000001,0.0,0.780822,0,0.0,1.0,0.0,73,0,0.0,1.0,0.0,0.0,0.12328800000000001,0.0,0.780822,0,attack
3396,0.00028900000000000003,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0.12162200000000001,0.0,0.783784,0,0.0,1.0,0.0,74,0,0.0,1.0,0.0,0.0,0.12162200000000001,0.0,0.783784,0,attack
3397,0.000258,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0.12,0.0,0.786667,0,0.0,1.0,0.0,75,0,0.0,1.0,0.0,0.0,0.12,0.0,0.786667,0,attack
3398,0.00023999999999999998,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.118421,0.0,0.789474,0,0.0,1.0,0.0,76,0,0.0,1.0,0.0,0.0,0.118421,0.0,0.789474,0,attack
3399,0.000226,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0.11688299999999999,0.0,0.792208,0,0.0,1.0,0.0,77,0,0.0,1.0,0.0,0.0,0.11688299999999999,0.0,0.792208,0,attack
3400,0.00022999999999999998,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.11538499999999999,0.0,0.794872,0,0.0,1.0,0.0,78,0,0.0,1.0,0.0,0.0,0.11538499999999999,0.0,0.794872,0,attack
